datetime,poa_irradiancia,vel_vento,ghi_irradiancia,gri_irradiancia,temperatura_painel,temperatura_ambiente
2024-12-14T08:45:27.634Z,9.0600004196167,0.6439999938011169,8.760000228881836,0.25,18,19.799999237060547
2024-12-14T08:46:27.177Z,9.5600004196167,0.9520000219345093,9.09000015258789,0.28999999165534973,18,19.799999237060547
2024-12-14T08:47:28.376Z,10.149999618530273,1.087999939918518,9.729999542236328,0.3100000023841858,17.799999237060547,19.799999237060547
2024-12-14T08:48:27.784Z,10.989999771118164,1.590000033378601,10.520000457763672,0.5099999904632568,18,20.100000381469727
2024-12-14T08:49:28.135Z,11.720000267028809,1.7060000896453857,11.260000228881836,0.4099999964237213,18,19.799999237060547
2024-12-14T08:50:30.152Z,12.75,0.9520000219345093,12.0600004196167,0.23999999463558197,18,20.100000381469727
2024-12-14T08:51:28.296Z,13.539999961853027,0.972000002861023,12.75,0.6299999952316284,18,19.799999237060547
2024-12-14T08:52:31.254Z,14.350000381469727,0.8560000061988831,13.449999809265137,0.6600000262260437,18,19.799999237060547
2024-12-14T08:53:27.610Z,15.15999984741211,1.087999939918518,14.359999656677246,0.699999988079071,18,20.100000381469727
2024-12-14T08:54:30.423Z,16.1200008392334,0.23800000548362732,15.359999656677246,0.7599999904632568,18,20.100000381469727
2024-12-14T08:55:31.217Z,17.110000610351562,0.7599999904632568,16.559999465942383,0.800000011920929,17.799999237060547,20.100000381469727
2024-12-14T08:56:29.496Z,18.469999313354492,0.5479999780654907,17.850000381469727,0.9800000190734863,18,20.100000381469727
2024-12-14T08:57:29.698Z,19.93000030517578,0.6439999938011169,19.3700008392334,1.2100000381469727,18,20.100000381469727
2024-12-14T08:58:28.082Z,21.329999923706055,0.777999997138977,20.780000686645508,1.090000033378601,18.299999237060547,20.399999618530273
2024-12-14T08:59:29.740Z,22.65999984741211,0.44999998807907104,22.219999313354492,1.600000023841858,18.299999237060547,20.100000381469727
2024-12-14T09:03:39.936Z,28.3799991607666,0.23800000548362732,27.559999465942383,2.380000114440918,18.600000381469727,20.100000381469727
2024-12-14T09:07:46.167Z,28.860000610351562,0.9520000219345093,27.690000534057617,2.549999952316284,18.600000381469727,20.399999618530273
2024-12-14T09:11:53.953Z,28.829999923706055,2.3239998817443848,28.3799991607666,2.450000047683716,18.799999237060547,20.100000381469727
2024-12-14T09:16:01.434Z,43.689998626708984,0.1420000046491623,44.27000045776367,3.9000000953674316,18.899999618530273,20.100000381469727
2024-12-14T09:20:07.242Z,47.810001373291016,1.4940000772476196,45.5099983215332,3.9200000762939453,19.100000381469727,20.100000381469727
2024-12-14T09:24:12.836Z,9.069999694824219,2.2079999446868896,8.079999923706055,0.05000000074505806,19.100000381469727,20.100000381469727
2024-12-14T09:28:48.145Z,26.68000030517578,0.7599999904632568,31.260000228881836,2.7899999618530273,18.799999237060547,19.799999237060547
2024-12-14T09:32:54.221Z,49.970001220703125,2.3239998817443848,50.939998626708984,4.940000057220459,18.799999237060547,19.799999237060547
2024-12-14T09:37:00.383Z,49.220001220703125,0.6439999938011169,52.86000061035156,5.630000114440918,19.100000381469727,20.100000381469727
2024-12-14T09:41:06.763Z,80.87999725341797,3.078000068664551,86.51000213623047,9.699999809265137,19.399999618530273,20.100000381469727
2024-12-14T09:45:12.613Z,103.23999786376953,1.590000033378601,108.7300033569336,13.350000381469727,19.700000762939453,20.100000381469727
2024-12-14T09:49:20.009Z,125.08000183105469,1.184000015258789,129.69000244140625,16.6299991607666,20.200000762939453,20.399999618530273
2024-12-14T09:53:26.572Z,144.92999267578125,0.972000002861023,147.9600067138672,19.729999542236328,20.5,20.399999618530273
2024-12-14T09:57:32.929Z,186.86000061035156,1.8020000457763672,172.7899932861328,23.739999771118164,21.299999237060547,20.600000381469727
2024-12-14T10:01:39.697Z,171.64999389648438,2.130000114440918,152.94000244140625,22.1200008392334,22.100000381469727,20.600000381469727
2024-12-14T10:05:46.165Z,175.02000427246094,0.972000002861023,150.75999450683594,22.59000015258789,22.700000762939453,20.899999618530273
2024-12-14T10:09:52.112Z,148.07000732421875,1.4160000085830688,147.4600067138672,22.170000076293945,22.899999618530273,20.899999618530273
2024-12-14T10:13:59.926Z,107.26000213623047,2.0339999198913574,121.16000366210938,18.940000534057617,23.200000762939453,20.899999618530273
2024-12-14T10:18:06.008Z,101.66000366210938,1.2820000648498535,114.91999816894531,18,22.899999618530273,20.899999618530273
2024-12-14T10:22:12.409Z,103.43000030517578,0.9520000219345093,116.69000244140625,18.579999923706055,23.200000762939453,20.899999618530273
2024-12-14T10:26:18.262Z,106.95999908447266,1.087999939918518,125.80000305175781,20.790000915527344,23.200000762939453,20.899999618530273
2024-12-14T10:30:24.506Z,127.9800033569336,0.8760000467300415,149.1999969482422,24.030000686645508,23.200000762939453,21.200000762939453
2024-12-14T10:34:32.385Z,149.3000030517578,0.1420000046491623,175.33999633789062,28.389999389648438,23.700000762939453,21.200000762939453
2024-12-14T10:38:38.872Z,146.61000061035156,0.33400002121925354,159.69000244140625,24.450000762939453,24.299999237060547,21.399999618530273
2024-12-14T10:42:44.924Z,130.05999755859375,1.6100000143051147,166.3000030517578,26.34000015258789,24.299999237060547,21.700000762939453
2024-12-14T10:46:51.555Z,131.50999450683594,1.184000015258789,152.52999877929688,24.6299991607666,24.299999237060547,21.700000762939453
2024-12-14T10:50:57.363Z,110.27999877929688,1.2820000648498535,137.05999755859375,21.639999389648438,24,21.399999618530273
2024-12-14T10:55:04.445Z,88.91000366210938,2.130000114440918,109.02999877929688,17,23.700000762939453,21.399999618530273
2024-12-14T10:59:10.306Z,78.86000061035156,0.9520000219345093,94.1500015258789,14.09000015258789,23.5,21.700000762939453
2024-12-14T11:03:17.322Z,61.900001525878906,1.184000015258789,82.33000183105469,14.979999542236328,23.200000762939453,21.399999618530273
2024-12-14T11:07:23.619Z,100.27999877929688,1.590000033378601,143.08999633789062,25.540000915527344,22.899999618530273,21.399999618530273
2024-12-14T11:11:29.537Z,131.2100067138672,1.9180001020431519,168.69000244140625,28.049999237060547,22.899999618530273,21.700000762939453
2024-12-14T11:15:35.865Z,120.63999938964844,0.972000002861023,141.30999755859375,23.139999389648438,23.5,21.700000762939453
2024-12-14T11:19:43.408Z,99.47000122070312,1.184000015258789,139.02999877929688,29.3799991607666,23.700000762939453,21.700000762939453
2024-12-14T11:23:50.441Z,153.3000030517578,1.184000015258789,203.61000061035156,41.720001220703125,23.700000762939453,21.700000762939453
2024-12-14T11:27:56.477Z,256.3999938964844,1.4160000085830688,309.2799987792969,52.880001068115234,24.600000381469727,22
2024-12-14T11:32:02.565Z,322.9700012207031,2.130000114440918,361.42999267578125,55.939998626708984,25.899999618530273,22.200000762939453
2024-12-14T11:36:11.233Z,365.04998779296875,1.2820000648498535,391.5299987792969,59.220001220703125,27,22.5
2024-12-14T11:40:18.021Z,275.3299865722656,1.590000033378601,303.9200134277344,50.439998626708984,28.399999618530273,22.799999237060547
2024-12-14T11:44:24.901Z,358.54998779296875,1.184000015258789,405.20001220703125,63.11000061035156,28.399999618530273,22.799999237060547
2024-12-14T11:48:30.580Z,445.44000244140625,2.7300000190734863,488.80999755859375,71.02999877929688,29.200000762939453,23
2024-12-14T11:52:36.895Z,386.9700012207031,2.0339999198913574,415.6199951171875,55.95000076293945,29.700000762939453,23.299999237060547
2024-12-14T11:56:43.011Z,270.30999755859375,1.4160000085830688,285.2200012207031,35.400001525878906,30,23.299999237060547
2024-12-14T12:00:49.386Z,157.8800048828125,1.2820000648498535,178.2100067138672,20.81999969482422,28.899999618530273,22.799999237060547
2024-12-14T12:04:57.365Z,116.44999694824219,1.087999939918518,130.94000244140625,14.880000114440918,27.299999237060547,22.799999237060547
2024-12-14T12:09:03.003Z,98.9800033569336,2.3239998817443848,116.91999816894531,14.899999618530273,25.899999618530273,22.200000762939453
2024-12-14T12:13:12.558Z,129.25999450683594,1.9180001020431519,148.3699951171875,22,25.100000381469727,22.200000762939453
2024-12-14T12:17:18.873Z,152.1999969482422,2.884000062942505,174.5,25.469999313354492,24.799999237060547,22
2024-12-14T12:21:25.160Z,142.99000549316406,1.184000015258789,156.00999450683594,21.489999771118164,24.799999237060547,22.200000762939453
2024-12-14T12:25:31.861Z,109.5199966430664,1.6100000143051147,119.04000091552734,16.809999465942383,24.600000381469727,22.200000762939453
2024-12-14T12:29:38.075Z,132.63999938964844,1.2820000648498535,134.83999633789062,16.639999389648438,24.600000381469727,22.200000762939453
2024-12-14T12:33:45.849Z,71.93000030517578,3.0960001945495605,74.41000366210938,9.119999885559082,24.299999237060547,22
2024-12-14T12:37:51.859Z,42.7599983215332,2.0339999198913574,44.04999923706055,4.78000020980835,23.5,22
2024-12-14T12:41:58.120Z,36.27000045776367,1.6100000143051147,38.439998626708984,3.950000047683716,22.899999618530273,21.700000762939453
2024-12-14T12:46:06.757Z,55.650001525878906,1.5119999647140503,57.41999816894531,5.909999847412109,22.100000381469727,21.700000762939453
2024-12-14T12:50:13.875Z,102.9000015258789,1.4160000085830688,114.45999908447266,10.600000381469727,21,21.399999618530273
2024-12-14T12:54:20.220Z,104.16000366210938,2.5940001010894775,109.69999694824219,11.1899995803833,21,21.200000762939453
2024-12-14T12:58:32.573Z,107.91000366210938,3.078000068664551,113.44999694824219,14.319999694824219,21,21.200000762939453
2024-12-14T13:02:40.053Z,254.27999877929688,2.498000144958496,256.05999755859375,29.579999923706055,21.600000381469727,21.200000762939453
